frame_number,box_x,box_y,box_w,box_h,conf,label,user_id,region
47,1164,355,88,218,0.5285421,person,13,atm
47,1633,377,137,227,0.5014537,person,15,
47,1709,420,62,193,0.6040862,person,16,
47,1337,434,97,262,0.8491643,person,3,
47,1193,248,73,116,0.4391329,person,6,
48,1035,367,97,258,0.8881409,person,1,atm
48,269,552,126,273,0.85333943,person,2,
48,1388,514,106,284,0.8065125,person,4,
48,335,558,109,231,0.6733576,person,5,
48,90,646,149,270,0.8416275,person,7,
48,498,505,112,311,0.54807276,person,8,entrance
48,180,557,99,239,0.84180105,person,9,
48,1627,500,98,222,0.8233802,person,11,
48,409,534,91,246,0.73348105,person,12,
48,1153,352,75,214,0.66150486,person,13,atm
48,1629,376,129,225,0.619749,person,15,
48,1709,418,62,196,0.6029606,person,16,
48,1328,435,102,264,0.8427915,person,3,
48,1193,243,71,106,0.5172073,person,6,
49,1032,363,93,253,0.8758539,person,1,atm
49,269,552,126,273,0.8505834,person,2,
49,1373,512,120,289,0.79397064,person,4,
49,332,558,109,235,0.683927,person,5,
49,89,646,151,270,0.84272367,person,7,
49,498,504,113,313,0.55691123,person,8,entrance
49,180,556,98,240,0.8409187,person,9,
49,1624,500,91,221,0.8203082,person,11,
49,409,535,91,246,0.7085547,person,12,
49,1153,352,83,215,0.6156094,person,13,atm
49,1626,374,118,220,0.5636088,person,15,
49,1710,413,62,206,0.60568124,person,16,
49,1319,431,108,261,0.87618256,person,3,
49,1191,295,72,209,0.5618762,person,6,
50,1030,360,88,251,0.86305755,person,1,atm
50,269,552,126,274,0.8492902,person,2,
50,1365,512,128,289,0.7959227,person,4,
50,331,558,109,235,0.6971619,person,5,
50,90,646,151,268,0.84689254,person,7,
50,498,504,113,314,0.5744619,person,8,entrance
50,180,557,98,240,0.83299154,person,9,
50,1621,499,86,222,0.8506972,person,11,
50,409,535,91,246,0.710654,person,12,
50,1149,351,89,215,0.704552,person,13,atm
50,1625,370,115,213,0.6924221,person,15,
50,1709,412,64,209,0.60798234,person,16,
50,1311,428,113,258,0.8135427,person,3,
50,1190,308,73,236,0.5598176,person,6,
51,1029,355,86,246,0.86002266,person,1,atm
51,269,552,126,274,0.8521539,person,2,
51,1354,510,138,290,0.8121961,person,4,
51,332,558,111,238,0.7008067,person,5,
51,90,646,151,267,0.84674245,person,7,
51,498,504,113,313,0.58549684,person,8,entrance
51,181,557,97,239,0.83208454,person,9,
51,1612,497,95,225,0.84259355,person,11,
51,409,535,92,245,0.70301074,person,12,
51,1148,351,94,214,0.6982986,person,13,atm
51,1623,369,113,210,0.6762349,person,15,
51,1708,411,66,209,0.54697275,person,16,
51,1308,419,111,241,0.80459386,person,3,
51,1189,313,75,245,0.55027235,person,6,
52,1029,352,86,243,0.86938894,person,1,atm
52,269,551,126,274,0.8573552,person,2,
52,1344,509,141,293,0.8300219,person,4,
52,335,558,110,235,0.68344927,person,5,
52,90,645,151,265,0.8439374,person,7,
52,498,503,113,314,0.5711786,person,8,entrance
52,181,557,97,240,0.836091,person,9,
52,1601,496,104,224,0.864169,person,11,
52,408,535,92,246,0.65878624,person,12,
52,1141,353,109,219,0.5799093,person,13,atm
52,1622,365,115,203,0.69929403,person,15,
52,1708,412,66,207,0.58160734,person,16,
52,1301,416,114,235,0.82311034,person,3,
52,1189,314,75,246,0.634583,person,6,
53,1026,351,85,243,0.86295956,person,1,atm
53,269,551,126,274,0.85777164,person,2,
53,1340,509,132,296,0.84152466,person,4,
53,332,557,103,235,0.63874954,person,5,
53,91,645,151,265,0.8460439,person,7,
53,498,503,113,314,0.5718065,person,8,entrance
53,181,557,97,241,0.83495325,person,9,
53,1590,496,114,220,0.85110134,person,11,
53,407,535,92,246,0.631223,person,12,
53,1131,353,99,222,0.71047354,person,13,atm
53,1620,361,113,196,0.62430114,person,15,
53,1708,411,67,208,0.5413276,person,16,
53,1297,414,115,234,0.79808706,person,3,
53,1188,311,75,240,0.66117376,person,6,
54,1023,351,82,244,0.8539286,person,1,atm
54,269,551,125,274,0.8536895,person,2,
54,1334,510,126,296,0.86052203,person,4,
54,326,557,89,234,0.631349,person,5,
54,92,646,152,265,0.8412127,person,7,
54,498,502,114,314,0.5538169,person,8,entrance
54,181,557,97,242,0.8291185,person,9,
54,1586,495,112,220,0.8315055,person,11,
54,405,514,99,289,0.5981732,person,12,
54,1129,352,89,224,0.7575112,person,13,atm
54,1619,357,111,186,0.42083472,person,15,
54,1708,417,67,199,0.55117464,person,16,
54,1292,413,112,235,0.78338355,person,3,
54,1186,307,77,234,0.71745753,person,6,
55,1019,350,81,245,0.85345334,person,1,atm
55,269,551,125,275,0.85216075,person,2,
55,1329,508,122,296,0.8573485,person,4,
55,320,554,84,231,0.6412107,person,5,
55,90,646,153,266,0.84767777,person,7,
55,498,503,113,313,0.5678509,person,8,entrance
55,181,556,97,242,0.82969385,person,9,
55,1584,495,105,218,0.82834905,person,11,
55,407,526,95,266,0.6325995,person,12,
55,1126,352,84,223,0.77613467,person,13,atm
55,1623,379,110,231,0.1582971,person,15,
55,1708,420,67,192,0.60835284,person,16,
55,1291,410,100,236,0.7837749,person,3,
55,1185,309,78,238,0.72130376,person,6,
56,1015,348,83,246,0.855036,person,1,atm
56,269,551,125,275,0.8539646,person,2,
56,1324,501,115,300,0.8261504,person,4,
56,324,555,90,234,0.63654685,person,5,
56,90,646,153,266,0.84817475,person,7,
56,499,503,113,312,0.55955356,person,8,entrance
56,181,556,97,242,0.83052284,person,9,
56,1575,496,109,216,0.7835427,person,11,
56,408,532,93,253,0.6588178,person,12,
56,1125,350,86,223,0.75410944,person,13,atm
56,1622,386,115,245,0.14615642,person,15,
56,1708,419,66,193,0.6070595,person,16,
56,1288,408,92,237,0.7446584,person,3,
56,1184,309,78,238,0.75358564,person,6,
57,1011,348,84,246,0.84917486,person,1,atm
57,269,551,125,275,0.8506516,person,2,
57,1319,488,107,290,0.8422391,person,4,
57,327,555,95,237,0.63682175,person,5,
57,89,644,153,263,0.8414403,person,7,
57,499,502,113,314,0.57193255,person,8,entrance
57,181,556,97,243,0.8270726,person,9,
57,1569,493,109,222,0.8416177,person,11,
57,408,534,92,251,0.6516609,person,12,
57,1119,348,91,220,0.76650083,person,13,atm
57,1636,389,109,251,0.19434223,person,15,
57,1708,418,66,193,0.50307196,person,16,
57,1284,406,89,239,0.7328771,person,3,
57,1184,305,76,230,0.77018553,person,6,
58,1008,348,80,246,0.8316566,person,1,atm
58,269,551,125,275,0.85224766,person,2,
58,1314,489,101,283,0.82134724,person,4,
58,330,555,101,239,0.63807654,person,5,
58,89,644,153,262,0.84117734,person,7,
58,499,502,114,315,0.5903668,person,8,entrance
58,181,556,97,243,0.82297975,person,9,
58,1566,489,106,223,0.8596864,person,11,
58,408,536,92,250,0.63224274,person,12,
58,1115,346,93,220,0.7900175,person,13,atm
58,1708,420,65,190,0.53154826,person,16,
58,1284,402,82,237,0.6674166,person,3,
58,1183,304,76,225,0.79025537,person,6,
59,1004,348,80,246,0.8355523,person,1,atm
59,269,551,125,275,0.85144204,person,2,
59,1309,483,94,283,0.79840636,person,4,
59,331,555,104,240,0.63149256,person,5,
59,89,644,153,261,0.8399802,person,7,
59,499,502,114,314,0.5696038,person,8,entrance
59,181,556,98,243,0.82069916,person,9,
59,1564,487,105,223,0.74510735,person,11,
59,409,536,91,250,0.6128988,person,12,
59,1109,344,87,219,0.8030746,person,13,
59,1708,419,66,191,0.37599632,person,16,
59,1279,384,76,205,0.64724624,person,3,
59,1182,303,76,223,0.7820099,person,6,
60,1002,348,80,246,0.87014943,person,1,atm
60,269,551,125,275,0.8510754,person,2,
60,1305,478,92,291,0.7964461,person,4,
60,328,555,107,238,0.63754195,person,5,
60,89,643,151,259,0.8353425,person,7,
60,499,502,113,312,0.54222316,person,8,entrance
60,181,556,97,242,0.8226161,person,9,
60,1562,484,103,222,0.855624,person,11,
60,407,536,96,249,0.5517138,person,12,
60,1103,341,83,219,0.7860154,person,13,
60,1708,418,65,191,0.3344108,person,16,
60,1272,390,78,218,0.6589644,person,3,atm
60,1181,302,75,221,0.77782667,person,6,
61,1000,347,82,247,0.8563314,person,1,atm
61,269,551,124,274,0.84958106,person,2,
61,1295,474,101,289,0.808535,person,4,
61,326,555,107,236,0.63189924,person,5,
61,89,643,153,259,0.8293442,person,7,
61,500,503,113,311,0.55952865,person,8,entrance
61,181,556,97,242,0.81665945,person,9,
61,1562,481,106,221,0.81365544,person,11,
61,406,537,97,249,0.60716856,person,12,
61,1099,336,84,211,0.7807448,person,13,
61,1708,417,65,192,0.29380465,person,16,
61,1267,388,77,218,0.6214479,person,3,atm
61,1181,302,75,221,0.78352994,person,6,
62,998,346,88,246,0.8524876,person,1,atm
62,269,552,124,274,0.8475674,person,2,
62,1286,472,104,289,0.82224834,person,4,
62,323,555,104,235,0.61027235,person,5,
62,88,643,154,259,0.82937115,person,7,
62,500,503,113,310,0.55858624,person,8,entrance
62,181,557,97,241,0.81181735,person,9,
62,1557,479,98,223,0.77796715,person,11,
62,406,536,96,249,0.6792105,person,12,
62,1094,332,87,206,0.76529086,person,13,
62,1708,415,66,197,0.28937024,person,16,
62,1258,392,79,229,0.57770413,person,3,atm
62,1181,302,74,220,0.7689895,person,6,
62,1647,343,111,155,0.57422966,person,15,
63,997,342,95,243,0.8574995,person,1,
63,269,552,124,274,0.84758395,person,2,
63,1276,469,112,290,0.83616984,person,4,atm
63,322,554,104,233,0.5800945,person,5,
63,88,643,156,260,0.8223497,person,7,
63,501,504,114,309,0.49342135,person,8,entrance
63,181,557,97,241,0.8011998,person,9,
63,1560,478,100,224,0.750959,person,11,
63,407,537,96,249,0.6807647,person,12,
63,1090,331,89,206,0.7157719,person,13,
63,1708,412,67,202,0.26887718,person,16,
63,1251,398,81,242,0.5024807,person,3,atm
63,1180,302,75,220,0.77170855,person,6,
63,1646,339,109,148,0.4034355,person,15,
64,988,339,89,238,0.8451981,person,1,
64,269,551,125,275,0.8483156,person,2,
64,1267,467,119,285,0.84345776,person,4,atm
64,325,555,113,235,0.63584733,person,5,
64,87,644,157,262,0.82526666,person,7,
64,500,503,113,311,0.5616076,person,8,entrance
64,181,557,97,241,0.79857785,person,9,
64,1554,478,92,225,0.7737986,person,11,
64,408,537,95,249,0.7001797,person,12,
64,1087,330,91,206,0.70779055,person,13,
64,1708,409,67,208,0.2982475,person,16,
64,1244,397,82,240,0.692941,person,3,atm
64,1181,304,74,222,0.76578027,person,6,
64,1646,341,113,151,0.4550652,person,15,
65,985,334,90,231,0.8644376,person,1,
65,269,551,125,275,0.8495323,person,2,
65,1254,466,133,286,0.8318703,person,4,atm
65,326,555,116,236,0.6296098,person,5,
65,87,645,159,264,0.82856506,person,7,
65,500,504,113,310,0.5263446,person,8,entrance
65,181,557,97,241,0.8062755,person,9,
65,1544,476,95,227,0.84202975,person,11,
65,408,537,95,249,0.6899912,person,12,
65,1076,331,79,208,0.62566155,person,13,
65,1708,410,66,207,0.29140946,person,16,
65,1231,395,91,237,0.6489808,person,3,atm
65,1181,302,75,220,0.74499834,person,6,
65,1646,337,117,140,0.10306762,person,15,
66,980,329,90,226,0.86184555,person,1,
66,269,551,125,275,0.849437,person,2,
66,1242,466,142,286,0.75584286,person,4,atm
66,327,556,117,237,0.6236238,person,5,
66,87,645,160,265,0.82515574,person,7,
66,500,504,114,309,0.48292378,person,8,entrance
66,181,556,97,242,0.8084524,person,9,
66,1532,476,105,226,0.8448874,person,11,
66,408,537,95,249,0.69944507,person,12,
66,1077,331,90,210,0.6649992,person,13,
66,1708,410,66,207,0.33577567,person,16,
66,1219,394,103,235,0.46683893,person,3,atm
66,1181,306,74,226,0.76028174,person,6,
66,1646,337,120,139,0.11167921,person,15,
67,973,326,90,223,0.8632542,person,1,
67,269,551,125,275,0.85208654,person,2,
67,1232,465,147,286,0.8657342,person,4,atm
67,328,556,117,237,0.61932105,person,5,
67,87,645,162,267,0.83942974,person,7,
67,500,504,114,309,0.48495746,person,8,entrance
67,182,557,97,242,0.80419606,person,9,
67,1520,477,117,227,0.8761177,person,11,
67,408,537,95,249,0.6920148,person,12,
67,1075,331,94,209,0.76268995,person,13,
67,1707,409,65,209,0.32205114,person,16,
67,1216,392,94,232,0.22424456,person,3,atm
67,1181,308,75,229,0.75513333,person,6,
67,1634,353,116,176,0.5424665,person,15,
68,968,323,92,222,0.8657614,person,1,
68,269,551,125,275,0.85474616,person,2,
68,1224,455,150,298,0.81581134,person,4,atm
68,328,556,117,235,0.6235871,person,5,
68,86,644,163,266,0.8443845,person,7,
68,500,504,113,310,0.46547356,person,8,entrance
68,181,556,97,242,0.79903406,person,9,
68,1512,476,124,227,0.870715,person,11,
68,408,536,95,248,0.7271006,person,12,
68,1073,331,96,212,0.7405996,person,13,
68,1707,408,65,211,0.31549147,person,16,
68,1208,391,95,233,0.14831193,person,3,atm
68,1181,309,75,231,0.7903819,person,6,
68,1636,357,132,185,0.65356964,person,15,
69,964,323,93,223,0.87070847,person,1,
69,269,551,125,275,0.8534192,person,2,
69,1221,458,154,288,0.86349183,person,4,atm
69,327,556,118,231,0.62642795,person,5,
69,85,644,164,266,0.8433041,person,7,
69,500,504,114,309,0.43402967,person,8,entrance
69,181,556,99,243,0.79309434,person,9,
69,1504,477,128,227,0.8421543,person,11,
69,409,536,94,247,0.7236134,person,12,
69,1071,329,95,211,0.72643924,person,13,
69,1707,408,66,210,0.27401355,person,16,
69,1205,390,102,232,0.5285672,person,3,atm
69,1181,306,74,226,0.7708793,person,6,
69,1635,358,138,187,0.66628814,person,15,
70,962,323,94,224,0.8715416,person,1,
70,269,551,124,275,0.8588787,person,2,
70,1221,459,152,282,0.8467527,person,4,atm
70,328,556,116,230,0.6428323,person,5,
70,85,645,164,267,0.8400034,person,7,
70,500,504,113,310,0.45623526,person,8,entrance
70,181,555,99,244,0.7780956,person,9,
70,1500,476,133,229,0.85683674,person,11,
70,409,536,94,247,0.6389883,person,12,
70,1068,328,94,213,0.73537725,person,13,
70,1707,407,66,211,0.27191928,person,16,
70,1204,389,107,237,0.53479695,person,3,atm
70,1181,306,75,224,0.76955676,person,6,
70,1635,359,140,190,0.72918063,person,15,
71,959,322,96,226,0.8744061,person,1,
71,269,551,124,275,0.8606203,person,2,
71,1217,453,150,286,0.8686154,person,4,atm
71,328,555,115,227,0.5769687,person,5,
71,85,646,163,266,0.8365504,person,7,
71,499,504,113,310,0.45651007,person,8,entrance
71,181,555,99,245,0.78262556,person,9,
71,1502,473,130,234,0.8242147,person,11,
71,408,536,95,247,0.5683741,person,12,
71,1066,328,91,214,0.79800385,person,13,
71,1707,407,66,212,0.3118238,person,16,
71,1184,304,79,221,0.7578118,person,6,
71,1634,360,142,191,0.7181342,person,15,
72,956,322,98,229,0.8868277,person,1,
72,269,551,124,275,0.85200953,person,2,
72,1214,448,146,285,0.8644712,person,4,atm
72,325,557,115,228,0.56490475,person,5,
72,86,646,165,265,0.8317045,person,7,
72,499,503,114,312,0.4568877,person,8,entrance
72,181,555,98,245,0.77583253,person,9,
72,1504,469,126,240,0.7974374,person,11,
72,403,517,104,288,0.52104527,person,12,
72,1063,322,88,204,0.80939937,person,13,
72,1707,405,66,215,0.30540982,person,16,
72,1185,304,81,222,0.7941017,person,6,
72,1635,360,143,190,0.7201729,person,15,
73,953,320,97,226,0.88365483,person,1,
73,269,551,124,275,0.8534163,person,2,
73,1207,444,133,283,0.8784352,person,4,atm
73,324,558,115,229,0.6085828,person,5,
73,87,646,165,264,0.82622564,person,7,
73,499,502,114,313,0.494708,person,8,entrance
73,181,555,98,243,0.7791585,person,9,
73,1503,465,130,242,0.8139726,person,11,
73,401,509,108,304,0.586898,person,12,
73,1061,319,85,201,0.83364385,person,13,
73,1707,405,67,216,0.30902416,person,16,
73,1184,303,79,220,0.8057403,person,6,
73,1635,360,142,192,0.71780175,person,15,
74,951,318,97,224,0.8975913,person,1,
74,269,551,124,275,0.8561773,person,2,
74,1202,441,122,281,0.88440573,person,4,atm
74,325,558,115,229,0.6118414,person,5,
74,87,646,164,264,0.828765,person,7,
74,498,502,114,315,0.5609156,person,8,entrance
74,181,556,97,243,0.7811195,person,9,
74,1502,462,134,239,0.77780044,person,11,
74,401,505,109,311,0.6763223,person,12,
74,1060,318,82,204,0.8424641,person,13,
74,1707,404,67,218,0.33682072,person,16,
74,1184,300,78,217,0.79010576,person,6,
74,1635,361,143,193,0.71990067,person,15,
75,949,319,97,226,0.904875,person,1,
75,269,551,125,276,0.85768676,person,2,
75,1194,439,109,283,0.87854403,person,4,atm
75,325,560,116,233,0.6771796,person,5,
75,85,648,162,267,0.82378983,person,7,
75,497,502,115,319,0.33159694,person,8,entrance
75,180,556,99,240,0.7723785,person,9,
75,1488,461,111,238,0.7911954,person,11,
75,400,503,110,313,0.7647261,person,12,
75,1057,317,82,204,0.8452257,person,13,
75,1706,406,65,215,0.5107981,person,16,
75,1184,295,77,207,0.81089115,person,6,
75,1635,361,142,192,0.61041987,person,15,
76,948,318,96,227,0.89514756,person,1,
76,270,551,125,276,0.8576303,person,2,
76,1189,437,99,284,0.86573136,person,4,atm
76,325,560,116,235,0.677361,person,5,
76,84,649,162,267,0.827971,person,7,
76,496,501,116,321,0.38481775,person,8,entrance
76,181,556,99,239,0.7810796,person,9,
76,1482,460,95,237,0.7155957,person,11,
76,400,503,112,314,0.7454582,person,12,
76,1056,315,82,201,0.848431,person,13,
76,1706,405,67,217,0.50173974,person,16,
76,1185,291,78,198,0.80272496,person,6,
76,1635,360,142,192,0.6092618,person,15,
77,948,318,95,228,0.8815408,person,1,
77,269,551,125,276,0.8569272,person,2,
77,1183,438,99,280,0.86112463,person,4,atm
77,325,560,114,236,0.67341477,person,5,
77,84,652,164,263,0.82736695,person,7,
77,496,501,116,322,0.4092877,person,8,entrance
77,181,557,99,238,0.7810492,person,9,
77,1478,461,86,236,0.8263991,person,11,
77,399,503,113,314,0.7357188,person,12,
77,1054,313,82,201,0.83666456,person,13,
77,1706,405,67,217,0.4811277,person,16,
77,1185,283,79,185,0.6880871,person,6,
77,1635,361,145,192,0.6734546,person,15,
78,947,319,93,233,0.8844797,person,1,
78,269,551,125,276,0.85387605,person,2,
78,1177,436,102,284,0.88198817,person,4,atm
78,327,559,112,237,0.6835525,person,5,
78,85,652,167,264,0.8086393,person,7,
78,496,500,117,323,0.35969365,person,8,entrance
78,180,558,100,236,0.7576091,person,9,
78,1475,461,80,235,0.7951912,person,11,
78,400,503,111,314,0.6882368,person,12,
78,1052,312,82,201,0.8169749,person,13,
78,1707,404,68,219,0.4639172,person,16,
78,1186,276,80,171,0.6331227,person,6,
78,1633,361,140,192,0.5667476,person,15,
79,946,315,87,230,0.8968956,person,1,
79,269,551,124,276,0.86089385,person,2,
79,1165,435,109,286,0.8536444,person,4,atm
79,326,558,108,234,0.6684872,person,5,
79,84,652,167,263,0.77309614,person,7,
79,497,499,116,323,0.3106745,person,8,entrance
79,180,557,99,237,0.7587945,person,9,
79,1465,460,88,235,0.797965,person,11,
79,402,522,104,275,0.629245,person,12,
79,1050,310,84,204,0.7671518,person,13,
79,1707,405,68,216,0.46031043,person,16,
79,1186,264,81,145,0.49886307,person,6,
79,1624,361,122,193,0.51232153,person,15,
80,945,314,85,229,0.8961701,person,1,
80,269,550,124,277,0.8596372,person,2,
80,1161,434,112,287,0.8560959,person,4,atm
80,324,557,104,233,0.648958,person,5,
80,82,652,164,261,0.76951164,person,7,
80,498,500,115,324,0.54112244,person,8,entrance
80,179,557,98,237,0.77561945,person,9,
80,1462,459,93,235,0.7947271,person,11,
80,405,531,98,259,0.63110614,person,12,
80,1049,310,85,205,0.76519334,person,13,
80,1707,404,68,218,0.44218946,person,16,
80,1187,252,82,120,0.50015897,person,6,
80,1616,362,110,194,0.57698107,person,15,
81,946,311,84,227,0.89370775,person,1,
81,269,550,124,278,0.8622872,person,2,
81,1155,434,112,288,0.8405146,person,4,atm
81,325,557,104,232,0.6472264,person,5,
81,82,651,164,261,0.769814,person,7,
81,498,501,115,325,0.6120524,person,8,entrance
81,179,556,99,239,0.7787223,person,9,
81,1450,459,102,235,0.8419026,person,11,
81,404,533,101,254,0.5549849,person,12,
81,1048,310,90,205,0.80364984,person,13,
81,1707,404,69,218,0.45862705,person,16,
81,1188,259,80,136,0.52847916,person,6,
81,1614,362,104,194,0.60762614,person,15,
82,945,306,81,221,0.8804188,person,1,
82,269,550,124,278,0.85972166,person,2,
82,1148,432,113,290,0.8626346,person,4,atm
82,323,556,106,230,0.625765,person,5,
82,85,651,168,261,0.78997016,person,7,
82,498,501,115,326,0.6023436,person,8,entrance
82,180,556,99,239,0.7631846,person,9,
82,1440,459,111,234,0.84512484,person,11,
82,404,534,99,252,0.54508513,person,12,
82,1045,310,89,205,0.8066682,person,13,
82,1707,404,69,219,0.47496846,person,16,
82,1190,248,79,113,0.725035,person,6,
82,1612,363,100,193,0.5230516,person,15,
83,945,302,79,218,0.8805192,person,1,
83,269,550,125,278,0.8559573,person,2,
83,1141,432,114,292,0.84425277,person,4,atm
83,320,556,107,229,0.6220505,person,5,
83,86,651,170,261,0.775659,person,7,
83,498,502,115,326,0.56243724,person,8,entrance
83,180,556,100,239,0.76798254,person,9,
83,1430,457,120,236,0.8329793,person,11,
83,406,534,95,249,0.7147596,person,12,
83,1044,310,90,206,0.8579417,person,13,
83,1708,403,70,221,0.4569335,person,16,
83,1189,243,81,103,0.6643617,person,6,
83,1611,363,96,192,0.56313455,person,15,
84,944,300,76,213,0.8778507,person,1,
84,269,550,126,278,0.8570159,person,2,
84,1135,432,120,291,0.8487856,person,4,atm
84,320,556,106,230,0.64019305,person,5,
84,87,651,172,261,0.72925895,person,7,
84,498,501,115,325,0.55117327,person,8,entrance
84,180,556,99,238,0.7836929,person,9,
84,1422,457,125,237,0.81864524,person,11,
84,407,535,93,247,0.716559,person,12,
84,1041,310,90,205,0.7601626,person,13,
84,1708,404,70,220,0.4752084,person,16,
84,1190,242,81,101,0.5184897,person,6,
84,1611,363,95,191,0.57227004,person,15,
85,943,298,75,214,0.88010067,person,1,
85,269,551,126,277,0.86002666,person,2,
85,1128,431,121,291,0.84939206,person,4,atm
85,320,556,100,230,0.62268645,person,5,
85,87,652,172,262,0.6868769,person,7,
85,498,501,115,323,0.6139048,person,8,entrance
85,180,556,98,237,0.79600847,person,9,
85,1417,457,122,237,0.85249865,person,11,
85,406,534,95,250,0.73168314,person,12,
85,1038,310,90,206,0.8061342,person,13,
85,1708,401,70,226,0.4540847,person,16,
85,1192,242,79,98,0.5053482,person,6,
85,1611,362,96,191,0.53488475,person,15,
86,941,297,75,215,0.8767168,person,1,
86,269,551,127,277,0.8558057,person,2,
86,1124,429,121,291,0.8288264,person,4,atm
86,322,554,103,229,0.6595966,person,5,
86,85,652,169,262,0.6226914,person,7,
86,498,501,115,323,0.63891554,person,8,entrance
86,180,556,98,238,0.793013,person,9,
86,1414,456,119,235,0.84639114,person,11,
86,407,534,94,249,0.7281592,person,12,
86,1035,309,89,206,0.8082799,person,13,
86,1708,400,70,227,0.435627,person,16,
86,1195,242,75,99,0.5996165,person,6,
86,1611,362,96,190,0.52334124,person,15,
87,940,297,74,216,0.87204653,person,1,
87,269,551,127,277,0.8549008,person,2,
87,1120,426,115,285,0.8330713,person,4,atm
87,324,554,100,229,0.6688578,person,5,
87,84,653,167,262,0.6182193,person,7,
87,498,501,115,322,0.6113546,person,8,entrance
87,180,556,99,238,0.7969684,person,9,
87,1412,455,114,236,0.8529004,person,11,
87,407,535,93,248,0.71989906,person,12,
87,1032,308,88,206,0.804566,person,13,
87,1708,402,69,223,0.4098239,person,16,
87,1196,243,75,99,0.53620875,person,6,
87,1612,362,98,191,0.6113463,person,15,
88,938,299,74,220,0.86842495,person,1,
88,269,551,128,277,0.85044503,person,2,
88,1117,422,115,280,0.8303166,person,4,atm
88,327,554,99,230,0.6911723,person,5,
88,83,653,165,263,0.5957044,person,7,
88,498,501,115,323,0.632133,person,8,entrance
88,180,556,98,239,0.8064228,person,9,
88,1409,454,110,235,0.8645471,person,11,
88,405,534,97,250,0.7062918,person,12,
88,1029,307,87,208,0.81322896,person,13,
88,1708,401,70,225,0.42727455,person,16,
88,1196,242,76,98,0.40446615,person,6,
88,1612,361,99,190,0.6607826,person,15,
89,936,298,74,218,0.8651633,person,1,
89,269,551,128,277,0.85094696,person,2,
89,1115,416,112,276,0.79833174,person,4,atm
89,326,554,95,230,0.6457387,person,5,
89,82,653,163,264,0.5778828,person,7,
89,498,502,115,323,0.6279453,person,8,entrance
89,180,556,98,239,0.8152451,person,9,
89,1407,451,105,234,0.85507715,person,11,
89,404,534,99,250,0.72054803,person,12,
89,1025,307,86,210,0.7600225,person,13,
89,1708,398,70,231,0.45319018,person,16,
89,1196,243,78,100,0.356469,person,6,
89,1612,361,100,190,0.62040555,person,15,
90,934,299,73,220,0.86718315,person,1,
90,269,551,128,276,0.8554371,person,2,
90,1113,412,109,270,0.77912796,person,4,atm
90,328,553,93,229,0.6248169,person,5,
90,84,652,166,264,0.4431296,person,7,
90,499,501,115,323,0.657305,person,8,entrance
90,180,555,100,238,0.81010133,person,9,
90,1403,449,99,232,0.84910494,person,11,
90,403,536,99,248,0.52396286,person,12,
90,1022,306,85,214,0.8279667,person,13,
90,1709,399,70,230,0.55027544,person,16,
90,1197,244,78,102,0.45953614,person,6,
90,1617,360,108,190,0.5038124,person,15,
91,931,298,73,219,0.8613702,person,1,
91,269,551,128,276,0.85336876,person,2,
91,1109,408,106,268,0.8044398,person,4,atm
91,330,553,95,229,0.70182985,person,5,
91,84,652,167,263,0.4353075,person,7,
91,499,500,115,323,0.63830996,person,8,entrance
91,181,555,100,238,0.7983071,person,9,
91,1400,448,93,230,0.82406163,person,11,
91,401,535,103,249,0.6796554,person,12,
91,1019,306,84,216,0.83714765,person,13,
91,1709,398,70,232,0.5579227,person,16,
91,1198,245,77,103,0.32028013,person,6,
91,1618,360,109,190,0.5170584,person,15,
92,929,298,74,221,0.8456439,person,1,
92,268,552,129,276,0.84462327,person,2,
92,1097,405,94,266,0.7880408,person,4,atm
92,330,555,95,235,0.7710048,person,5,
92,84,651,166,262,0.45034313,person,7,
92,499,499,115,324,0.64028597,person,8,entrance
92,181,555,101,238,0.7951864,person,9,
92,1398,447,92,230,0.81882435,person,11,
92,400,535,105,248,0.6593151,person,12,
92,1016,305,84,218,0.8236048,person,13,
92,1709,399,70,230,0.5372316,person,16,
92,1198,246,78,106,0.19872804,person,6,
92,1615,359,101,187,0.5471859,person,15,
93,926,300,77,227,0.8327402,person,1,
93,268,552,129,275,0.8417262,person,2,
93,1093,402,88,265,0.76658815,person,4,atm
93,330,557,93,237,0.7742892,person,5,
93,84,651,165,261,0.42696267,person,7,
93,499,499,115,325,0.63273025,person,8,entrance
93,180,555,101,238,0.8117418,person,9,
93,1393,447,87,231,0.75758797,person,11,
93,399,536,105,247,0.53358626,person,12,
93,1014,304,85,219,0.8013259,person,13,
93,1709,399,70,230,0.5446753,person,16,
93,1199,248,77,109,0.268152,person,6,
93,1616,359,105,189,0.53026265,person,15,
93,1136,319,60,166,0.6305022,person,17,
94,923,295,79,221,0.83009696,person,1,
94,268,552,129,275,0.83386785,person,2,
94,1085,401,88,265,0.8364992,person,4,atm
94,330,559,93,240,0.7937017,person,5,
94,84,651,165,261,0.45546988,person,7,
94,499,499,115,325,0.6482682,person,8,entrance
94,180,555,101,238,0.7992594,person,9,
94,1386,447,87,228,0.77352816,person,11,
94,400,516,106,293,0.74512815,person,12,
94,1011,300,86,210,0.8180122,person,13,
94,1709,398,70,231,0.52202904,person,16,
94,1198,281,79,176,0.6253041,person,6,
94,1616,360,104,190,0.5671725,person,15,
94,1132,321,58,170,0.59745437,person,17,
95,921,288,82,210,0.84029317,person,1,
