frame_number,box_x,box_y,box_w,box_h,conf,label,user_id,region
80,430,313,334,170,0.5880982,laptop,6,entrance
80,759,468,284,308,0.15652794,backpack,8,entrance
81,472,194,46,90,0.908011,cell phone,1,entrance
81,539,328,33,53,0.83782315,mouse,2,entrance
81,409,304,203,76,0.7469902,keyboard,3,
81,1030,244,64,46,0.48126364,cup,4,
81,545,60,206,120,0.5525709,tv,5,
81,430,313,334,169,0.5992605,laptop,6,entrance
82,472,194,46,90,0.9056772,cell phone,1,entrance
82,539,328,33,53,0.8063359,mouse,2,entrance
82,409,304,203,76,0.7464311,keyboard,3,
82,1030,244,64,46,0.36192715,cup,4,
82,545,60,206,120,0.55804485,tv,5,
82,430,313,334,169,0.5158441,laptop,6,entrance
83,472,194,46,90,0.9052691,cell phone,1,entrance
83,539,328,33,53,0.8075537,mouse,2,entrance
83,409,304,203,76,0.7528711,keyboard,3,
83,1030,244,64,46,0.39474583,cup,4,
83,545,60,206,119,0.5633305,tv,5,
83,430,313,334,170,0.44914734,laptop,6,entrance
84,472,194,46,90,0.9046226,cell phone,1,entrance
84,539,328,33,53,0.80625176,mouse,2,entrance
84,409,304,203,76,0.7431733,keyboard,3,
84,1030,244,64,46,0.49545372,cup,4,
84,545,60,206,119,0.56573373,tv,5,
84,430,313,334,169,0.5058452,laptop,6,entrance
85,472,194,46,90,0.9073609,cell phone,1,entrance
85,539,328,33,53,0.8048023,mouse,2,entrance
85,409,304,203,76,0.7484425,keyboard,3,
85,1030,244,64,46,0.59124404,cup,4,
85,545,60,206,119,0.5686323,tv,5,
85,430,313,334,169,0.5584165,laptop,6,entrance
86,472,194,46,90,0.9097685,cell phone,1,entrance
86,539,328,33,53,0.8105244,mouse,2,entrance
86,409,304,203,76,0.7477568,keyboard,3,
86,1030,245,64,46,0.48082387,cup,4,
86,545,60,206,119,0.56598395,tv,5,
86,430,313,334,168,0.55342263,laptop,6,entrance
87,472,194,46,90,0.9095724,cell phone,1,entrance
87,539,328,33,53,0.80991703,mouse,2,entrance
87,409,304,203,76,0.73760813,keyboard,3,
87,1030,244,64,46,0.52575785,cup,4,
87,545,60,206,119,0.5820651,tv,5,
87,430,313,334,168,0.5751742,laptop,6,entrance
88,472,194,46,90,0.90968645,cell phone,1,entrance
88,539,328,33,53,0.8159437,mouse,2,entrance
88,409,304,203,76,0.7503167,keyboard,3,
88,1030,245,64,45,0.47231716,cup,4,
88,545,60,206,119,0.5734271,tv,5,
88,430,313,334,168,0.5219655,laptop,6,entrance
89,472,194,46,90,0.90918803,cell phone,1,entrance
89,539,328,33,53,0.8194146,mouse,2,entrance
89,409,304,204,76,0.766319,keyboard,3,
89,1030,244,64,46,0.48668796,cup,4,
89,545,60,206,118,0.5700408,tv,5,
89,430,313,334,168,0.49836415,laptop,6,entrance
90,472,194,46,90,0.90667504,cell phone,1,entrance
90,539,328,33,53,0.81744486,mouse,2,entrance
90,409,304,204,76,0.758632,keyboard,3,
90,1030,244,64,45,0.41501796,cup,4,
90,545,59,205,118,0.56580716,tv,5,
90,430,313,334,168,0.5479084,laptop,6,entrance
91,472,194,46,90,0.9064632,cell phone,1,entrance
91,539,328,33,53,0.810913,mouse,2,entrance
91,409,304,204,76,0.7591337,keyboard,3,
91,1030,245,64,45,0.41468123,cup,4,
91,545,59,206,118,0.56566566,tv,5,
91,430,313,334,169,0.51066196,laptop,6,entrance
91,753,504,273,240,0.50131035,backpack,8,entrance
92,472,194,46,90,0.9024804,cell phone,1,entrance
92,539,328,33,53,0.82241285,mouse,2,entrance
92,409,304,204,76,0.75768906,keyboard,3,
92,1030,244,64,46,0.40886167,cup,4,
92,545,59,206,117,0.5632635,tv,5,
92,430,313,334,169,0.5211653,laptop,6,entrance
92,754,502,274,243,0.6078051,backpack,8,entrance
93,472,194,46,90,0.9023223,cell phone,1,entrance
93,539,328,33,53,0.83394235,mouse,2,entrance
93,409,304,203,76,0.7537667,keyboard,3,
93,1030,244,64,46,0.40416095,cup,4,
93,545,58,206,116,0.56469935,tv,5,
93,430,313,334,169,0.54610264,laptop,6,entrance
93,755,504,277,239,0.50398177,backpack,8,entrance
94,472,194,46,90,0.9034547,cell phone,1,entrance
94,539,328,33,53,0.83492637,mouse,2,entrance
94,409,304,203,76,0.74014825,keyboard,3,
94,1030,244,64,46,0.39758834,cup,4,
94,545,59,206,116,0.5619491,tv,5,
94,430,313,334,169,0.6217328,laptop,6,entrance
94,755,506,278,235,0.43449107,backpack,8,entrance
95,472,194,46,90,0.90324897,cell phone,1,entrance
95,539,328,33,53,0.83312464,mouse,2,entrance
95,409,304,203,76,0.7412816,keyboard,3,
95,1030,244,64,46,0.37975508,cup,4,
95,545,59,206,117,0.5552869,tv,5,
95,430,313,334,169,0.64482707,laptop,6,entrance
95,755,506,277,233,0.396411,backpack,8,entrance
96,472,194,46,90,0.90178657,cell phone,1,entrance
96,539,328,33,53,0.8301514,mouse,2,entrance
96,409,304,203,76,0.74109215,keyboard,3,
96,1030,244,64,46,0.3883645,cup,4,
96,545,59,207,117,0.5519117,tv,5,
96,430,313,334,169,0.6345465,laptop,6,entrance
96,755,506,277,234,0.30855668,backpack,8,entrance
97,472,194,46,90,0.90171736,cell phone,1,entrance
97,539,328,33,53,0.8348359,mouse,2,entrance
97,409,304,203,76,0.751401,keyboard,3,
97,1030,244,64,45,0.40552393,cup,4,
97,545,59,206,116,0.54612726,tv,5,
97,430,313,334,170,0.59382504,laptop,6,entrance
97,753,521,279,266,0.12959637,backpack,8,entrance
98,472,194,46,90,0.90156007,cell phone,1,entrance
98,539,328,33,53,0.8361096,mouse,2,entrance
98,409,304,204,76,0.7576906,keyboard,3,
98,1030,244,64,46,0.42551604,cup,4,
98,545,59,206,116,0.55893105,tv,5,
98,430,313,334,170,0.5842586,laptop,6,entrance
98,753,488,279,297,0.2572073,backpack,8,entrance
99,472,194,46,90,0.90144324,cell phone,1,entrance
99,539,328,33,53,0.8256242,mouse,2,entrance
99,409,304,204,76,0.7496342,keyboard,3,
99,1030,244,64,46,0.46954697,cup,4,
99,545,58,206,116,0.5483327,tv,5,
99,430,313,334,169,0.6223838,laptop,6,entrance
99,753,478,278,303,0.30224755,backpack,8,entrance
100,472,194,46,90,0.9010718,cell phone,1,entrance
100,539,328,33,53,0.8263669,mouse,2,entrance
100,409,304,203,76,0.7455643,keyboard,3,
100,1030,244,64,46,0.5328804,cup,4,
100,545,58,206,116,0.5519644,tv,5,
100,430,313,334,169,0.62072235,laptop,6,entrance
100,754,467,278,319,0.25605714,backpack,8,entrance
101,472,194,46,90,0.9016056,cell phone,1,entrance
101,539,328,33,53,0.82866144,mouse,2,entrance
101,409,304,203,76,0.7422026,keyboard,3,
101,1030,244,64,46,0.5196094,cup,4,
101,545,59,206,117,0.54210854,tv,5,
101,430,313,334,169,0.6332806,laptop,6,entrance
101,754,461,278,328,0.25387082,backpack,8,entrance
102,472,194,46,90,0.90022045,cell phone,1,entrance
102,539,328,33,53,0.8176813,mouse,2,entrance
102,409,304,203,76,0.7332891,keyboard,3,
102,1030,244,64,46,0.5468778,cup,4,
102,545,59,206,117,0.54799557,tv,5,
102,430,313,334,169,0.6886612,laptop,6,entrance
102,754,463,279,323,0.2846815,backpack,8,entrance
103,472,194,46,90,0.8998149,cell phone,1,entrance
103,539,328,33,53,0.8205052,mouse,2,entrance
103,409,304,203,76,0.7376541,keyboard,3,
103,1030,244,64,46,0.5130554,cup,4,
103,545,59,206,116,0.5390796,tv,5,
103,430,313,334,169,0.6663383,laptop,6,entrance
103,755,468,281,316,0.28748423,backpack,8,entrance
104,472,194,46,90,0.90103203,cell phone,1,entrance
104,539,328,33,53,0.80643034,mouse,2,entrance
104,409,304,203,76,0.7123142,keyboard,3,
104,1030,244,64,46,0.5065508,cup,4,
104,545,59,206,117,0.54223704,tv,5,
104,430,313,334,169,0.69146025,laptop,6,entrance
104,754,469,280,313,0.26938096,backpack,8,entrance
105,472,194,46,90,0.89813906,cell phone,1,entrance
105,539,328,33,53,0.8143882,mouse,2,entrance
105,409,304,203,76,0.7247021,keyboard,3,
105,1030,244,64,46,0.5233315,cup,4,
105,545,59,206,117,0.5605325,tv,5,
105,430,313,334,169,0.6839858,laptop,6,entrance
105,756,476,281,297,0.31686822,backpack,8,entrance
106,472,194,46,90,0.89848566,cell phone,1,entrance
106,539,328,33,53,0.8105445,mouse,2,entrance
106,409,304,203,76,0.7298031,keyboard,3,
106,1030,244,64,46,0.505963,cup,4,
106,545,59,206,117,0.5516428,tv,5,
106,430,313,334,169,0.66873527,laptop,6,entrance
106,756,474,282,301,0.28348604,backpack,8,entrance
107,472,194,46,90,0.8982433,cell phone,1,entrance
107,539,328,33,53,0.79807013,mouse,2,entrance
107,409,304,203,76,0.7290737,keyboard,3,
107,1030,244,64,46,0.5241045,cup,4,
107,545,59,206,117,0.5577481,tv,5,
107,430,314,334,169,0.6690801,laptop,6,entrance
107,755,474,282,302,0.27969489,backpack,8,entrance
108,472,194,46,90,0.900864,cell phone,1,entrance
108,539,328,33,53,0.798309,mouse,2,entrance
108,409,304,203,76,0.730905,keyboard,3,
108,1030,244,64,46,0.491285,cup,4,
108,545,59,207,117,0.5433824,tv,5,
108,430,314,334,169,0.69155574,laptop,6,entrance
108,756,476,283,297,0.47448552,backpack,8,entrance
109,472,194,46,90,0.90103424,cell phone,1,entrance
109,539,328,33,53,0.79918647,mouse,2,entrance
109,409,304,203,76,0.73100793,keyboard,3,
109,1030,244,64,46,0.462162,cup,4,
109,545,59,207,117,0.53896487,tv,5,
109,430,314,334,169,0.70927453,laptop,6,entrance
109,756,477,284,293,0.39395696,backpack,8,entrance
110,472,194,46,90,0.89985883,cell phone,1,entrance
110,539,328,33,53,0.8142422,mouse,2,entrance
110,409,304,203,76,0.7355256,keyboard,3,
110,1030,244,64,46,0.4481096,cup,4,
110,545,59,207,118,0.53953207,tv,5,
110,430,314,334,169,0.73170483,laptop,6,entrance
110,755,475,283,299,0.35156336,backpack,8,entrance
111,472,194,46,89,0.8980631,cell phone,1,entrance
111,539,328,33,53,0.82959,mouse,2,entrance
111,409,304,203,76,0.74657714,keyboard,3,
111,1030,244,64,46,0.44148868,cup,4,
111,545,59,207,117,0.5647995,tv,5,
111,430,314,333,169,0.6879251,laptop,6,entrance
111,755,483,288,331,0.2837777,backpack,8,entrance
112,472,194,46,89,0.8994461,cell phone,1,entrance
112,539,328,33,53,0.8316118,mouse,2,entrance
112,409,304,203,76,0.7516256,keyboard,3,
112,1030,244,64,46,0.3964512,cup,4,
112,545,59,206,117,0.54938096,tv,5,
112,430,313,333,169,0.68954813,laptop,6,entrance
112,756,477,292,356,0.24729241,backpack,8,entrance
113,472,194,46,90,0.90118253,cell phone,1,entrance
113,539,328,33,53,0.8213962,mouse,2,entrance
113,409,304,203,76,0.744598,keyboard,3,
113,1030,244,64,46,0.369848,cup,4,
113,545,59,207,117,0.54214334,tv,5,
113,430,313,334,169,0.7287762,laptop,6,entrance
113,756,474,293,371,0.20155904,backpack,8,entrance
114,472,194,46,90,0.9003021,cell phone,1,entrance
114,539,328,33,53,0.82063115,mouse,2,entrance
114,409,304,203,76,0.7314315,keyboard,3,
114,1030,244,64,46,0.35134548,cup,4,
114,545,59,207,117,0.55024916,tv,5,
114,430,313,334,169,0.72632533,laptop,6,entrance
114,755,476,293,373,0.18877164,backpack,8,entrance
115,472,194,46,90,0.9002594,cell phone,1,entrance
115,539,328,33,53,0.80601966,mouse,2,entrance
115,409,304,203,76,0.71179116,keyboard,3,
115,1030,244,64,46,0.35981172,cup,4,
115,545,59,207,117,0.54764897,tv,5,
115,430,313,334,169,0.72268987,laptop,6,entrance
115,755,480,294,364,0.26061958,backpack,8,entrance
116,472,194,46,90,0.8989871,cell phone,1,entrance
116,539,328,33,53,0.80107915,mouse,2,entrance
116,409,304,203,76,0.7100018,keyboard,3,
116,1030,244,64,46,0.37648937,cup,4,
116,545,59,207,117,0.55462044,tv,5,
116,430,313,335,169,0.7044628,laptop,6,entrance
116,752,483,295,364,0.31197378,backpack,8,entrance
117,472,194,46,89,0.89681447,cell phone,1,entrance
117,539,328,33,53,0.8100094,mouse,2,entrance
117,409,304,203,76,0.7112116,keyboard,3,
117,1030,244,64,46,0.3716122,cup,4,
117,545,59,207,117,0.5460175,tv,5,
117,430,313,334,169,0.6733792,laptop,6,entrance
117,751,482,298,363,0.22130938,backpack,8,entrance
118,472,194,46,89,0.89765054,cell phone,1,entrance
118,539,328,33,53,0.81778294,mouse,2,entrance
118,409,304,203,76,0.70884615,keyboard,3,
118,1030,244,64,46,0.34325448,cup,4,
118,545,59,207,117,0.5412748,tv,5,
118,430,313,335,169,0.6874648,laptop,6,entrance
118,749,474,296,326,0.27698374,backpack,8,entrance
119,472,194,46,89,0.89802223,cell phone,1,entrance
119,539,328,33,53,0.80662656,mouse,2,entrance
119,409,304,203,76,0.70921403,keyboard,3,
119,1030,244,64,45,0.3351993,cup,4,
119,545,59,207,117,0.55927837,tv,5,
119,430,313,334,169,0.69449335,laptop,6,entrance
119,749,481,300,345,0.18332087,backpack,8,entrance
120,472,194,46,89,0.89922583,cell phone,1,entrance
120,539,328,33,53,0.8054826,mouse,2,entrance
120,409,304,203,76,0.70213175,keyboard,3,
120,1030,244,64,45,0.34167254,cup,4,
120,545,59,207,117,0.55486804,tv,5,
120,430,313,335,168,0.69113195,laptop,6,entrance
120,749,484,302,350,0.29396945,backpack,8,entrance
121,472,194,46,89,0.9000838,cell phone,1,entrance
121,539,328,33,53,0.8056753,mouse,2,entrance
121,409,304,203,76,0.70714945,keyboard,3,
121,1031,244,64,45,0.35596532,cup,4,
121,545,59,206,117,0.55829316,tv,5,
121,430,313,335,168,0.680989,laptop,6,entrance
121,748,474,297,319,0.25913748,backpack,8,entrance
122,472,194,46,89,0.8991862,cell phone,1,entrance
122,539,328,33,53,0.8293134,mouse,2,entrance
122,409,304,203,76,0.7194858,keyboard,3,
122,1030,244,64,45,0.3628563,cup,4,
122,545,59,207,117,0.565038,tv,5,
122,430,313,335,169,0.66291076,laptop,6,entrance
122,747,471,292,308,0.17000811,backpack,8,entrance
123,472,194,46,89,0.8963919,cell phone,1,entrance
123,539,328,33,53,0.825314,mouse,2,entrance
123,409,304,203,76,0.7230029,keyboard,3,
123,1030,244,64,46,0.37930423,cup,4,
123,545,59,207,117,0.5753679,tv,5,
123,430,313,334,169,0.67585695,laptop,6,entrance
123,747,477,292,338,0.23123637,backpack,8,entrance
124,472,194,46,89,0.89609,cell phone,1,entrance
124,539,328,33,53,0.82163996,mouse,2,entrance
124,409,304,203,76,0.7211171,keyboard,3,
124,1030,244,64,46,0.3575339,cup,4,
124,545,59,207,117,0.55774295,tv,5,
124,430,313,334,169,0.6927392,laptop,6,entrance
124,748,480,288,351,0.24774805,backpack,8,entrance
125,472,194,46,89,0.8960881,cell phone,1,entrance
125,539,328,33,53,0.82436556,mouse,2,entrance
125,409,304,203,76,0.7188688,keyboard,3,
125,1030,244,64,46,0.37683558,cup,4,
125,545,59,207,117,0.57374054,tv,5,
125,430,313,334,169,0.73296124,laptop,6,entrance
125,747,483,283,352,0.32564536,backpack,8,entrance
126,472,194,46,89,0.89459294,cell phone,1,entrance
126,539,328,33,53,0.8172939,mouse,2,entrance
126,409,304,203,76,0.72014725,keyboard,3,
126,1030,244,64,46,0.39118084,cup,4,
126,545,59,206,117,0.5694595,tv,5,
126,430,313,334,169,0.67688745,laptop,6,entrance
126,746,488,280,352,0.20087416,backpack,8,entrance
127,472,194,46,89,0.8959133,cell phone,1,entrance
127,539,328,33,53,0.8101907,mouse,2,entrance
127,409,304,203,76,0.7191465,keyboard,3,
127,1030,244,64,46,0.40079337,cup,4,
127,545,59,206,116,0.57021856,tv,5,
127,430,313,334,169,0.6936919,laptop,6,entrance
127,746,489,277,354,0.1159669,backpack,8,entrance
128,472,194,46,89,0.8962383,cell phone,1,entrance
128,539,328,33,53,0.81366104,mouse,2,entrance
128,409,304,203,76,0.7171212,keyboard,3,
128,1030,244,64,46,0.41646063,cup,4,
128,545,59,206,117,0.56885755,tv,5,
128,430,313,334,169,0.70407706,laptop,6,entrance
128,745,489,275,356,0.21315469,backpack,8,entrance
129,472,194,46,89,0.89846784,cell phone,1,entrance
129,539,328,33,53,0.8099504,mouse,2,entrance
129,409,304,203,76,0.7173001,keyboard,3,
129,1030,244,64,46,0.43988258,cup,4,
129,545,59,206,117,0.57073104,tv,5,
129,430,313,334,169,0.72089493,laptop,6,entrance
129,745,489,274,354,0.18427624,backpack,8,entrance
130,472,194,46,89,0.89833874,cell phone,1,entrance
130,539,328,33,53,0.8153136,mouse,2,entrance
130,409,304,203,76,0.7155631,keyboard,3,
130,1030,244,64,46,0.44857776,cup,4,
130,545,59,206,117,0.5659238,tv,5,
130,430,313,334,169,0.73686445,laptop,6,entrance
130,745,493,271,345,0.2108888,backpack,8,entrance
131,472,194,46,89,0.90008336,cell phone,1,entrance
131,539,328,33,53,0.82305527,mouse,2,entrance
131,409,304,203,76,0.72160393,keyboard,3,
131,1030,244,64,46,0.4023378,cup,4,
131,545,59,206,117,0.56561476,tv,5,
131,430,313,334,168,0.7468853,laptop,6,entrance
131,745,491,272,350,0.29205698,backpack,8,entrance
132,472,194,46,89,0.900157,cell phone,1,entrance
132,539,328,33,53,0.8186872,mouse,2,entrance
132,409,304,203,76,0.71601325,keyboard,3,
132,1030,244,64,46,0.44694367,cup,4,
132,545,59,207,118,0.5602763,tv,5,
132,430,313,334,168,0.7240775,laptop,6,entrance
132,745,491,270,347,0.33488548,backpack,8,entrance
133,472,194,46,89,0.8992222,cell phone,1,entrance
133,539,328,33,53,0.81689847,mouse,2,entrance
133,409,304,202,76,0.71538115,keyboard,3,
133,1030,244,64,46,0.39419818,cup,4,
133,545,59,207,117,0.5722518,tv,5,
133,430,313,335,169,0.7244362,laptop,6,entrance
133,745,491,270,349,0.28226218,backpack,8,entrance
134,472,194,46,89,0.89636284,cell phone,1,entrance
134,539,328,33,53,0.81360793,mouse,2,entrance
134,409,304,202,76,0.71916264,keyboard,3,
134,1030,244,64,46,0.36326247,cup,4,
134,545,59,206,117,0.58440644,tv,5,
134,430,313,335,169,0.69841,laptop,6,entrance
134,745,495,270,340,0.107793175,backpack,8,entrance
135,472,194,46,89,0.89635926,cell phone,1,entrance
135,539,328,33,53,0.81753784,mouse,2,entrance
135,409,304,202,76,0.7182997,keyboard,3,
135,1030,244,64,46,0.4002282,cup,4,
135,545,59,206,117,0.59199667,tv,5,
135,430,313,335,169,0.6764402,laptop,6,entrance
135,745,498,268,334,0.11501593,backpack,8,entrance
136,472,194,46,89,0.89832276,cell phone,1,entrance
136,539,328,33,53,0.8186059,mouse,2,entrance
136,409,304,203,76,0.7187264,keyboard,3,
136,1030,244,64,46,0.3777504,cup,4,
136,545,59,206,117,0.57605475,tv,5,
136,430,313,335,169,0.7004756,laptop,6,entrance
136,745,492,271,345,0.14640771,backpack,8,entrance
137,472,194,46,89,0.89688766,cell phone,1,entrance
137,539,328,33,53,0.81261504,mouse,2,entrance
137,409,304,203,76,0.724136,keyboard,3,
137,1030,244,64,46,0.34506047,cup,4,
137,545,58,206,116,0.58518326,tv,5,
137,430,313,335,169,0.6535526,laptop,6,entrance
138,472,194,46,89,0.8982458,cell phone,1,entrance
138,539,328,33,53,0.81996036,mouse,2,entrance
138,409,304,203,76,0.7203674,keyboard,3,
138,1030,244,64,46,0.35265315,cup,4,
138,545,58,206,116,0.572938,tv,5,
138,430,313,335,169,0.6632087,laptop,6,entrance
139,472,194,46,90,0.90077513,cell phone,1,entrance
139,539,328,33,53,0.8222971,mouse,2,entrance
139,409,304,202,76,0.701826,keyboard,3,
139,1030,244,64,46,0.42428648,cup,4,
139,545,59,207,117,0.5334205,tv,5,
139,430,313,335,169,0.754568,laptop,6,entrance
140,472,194,46,90,0.9002682,cell phone,1,entrance
140,539,328,33,53,0.8101957,mouse,2,entrance
140,409,304,202,76,0.7101914,keyboard,3,
140,1030,244,64,46,0.41711438,cup,4,
140,545,59,206,117,0.5574549,tv,5,
140,430,313,335,169,0.73322034,laptop,6,entrance
141,472,194,46,90,0.9012835,cell phone,1,entrance
141,539,328,33,53,0.8144019,mouse,2,entrance
141,409,304,203,76,0.706261,keyboard,3,
141,1030,244,64,46,0.39799365,cup,4,
141,545,59,207,117,0.5540433,tv,5,
141,430,313,335,169,0.7420576,laptop,6,entrance
142,472,194,46,90,0.9012721,cell phone,1,entrance
142,539,328,33,53,0.80902994,mouse,2,entrance
142,409,304,203,76,0.7115751,keyboard,3,
142,1030,244,64,46,0.41594878,cup,4,
142,545,59,207,117,0.54960763,tv,5,
142,430,314,334,169,0.7519336,laptop,6,entrance
143,472,194,46,90,0.90128934,cell phone,1,entrance
143,539,328,33,53,0.8031279,mouse,2,entrance
143,409,304,203,76,0.7088141,keyboard,3,
143,1030,244,64,46,0.4104443,cup,4,
143,545,59,207,117,0.5484229,tv,5,
143,430,314,334,169,0.76780385,laptop,6,entrance
144,472,194,46,90,0.9028246,cell phone,1,entrance
144,539,328,33,53,0.8028537,mouse,2,entrance
144,409,304,203,76,0.7089308,keyboard,3,
144,1030,244,64,46,0.40615955,cup,4,
144,545,59,207,117,0.53959125,tv,5,
144,430,314,334,169,0.78548473,laptop,6,entrance
145,472,194,46,90,0.902201,cell phone,1,entrance
145,539,328,33,53,0.7997906,mouse,2,entrance
145,409,304,203,76,0.71054286,keyboard,3,
145,1030,244,64,46,0.4190412,cup,4,
145,545,59,207,117,0.5503488,tv,5,
145,430,314,334,169,0.78948706,laptop,6,entrance
145,780,447,122,195,0.6424293,backpack,9,entrance
146,472,194,46,90,0.90212065,cell phone,1,entrance
146,539,328,33,53,0.81842905,mouse,2,entrance
146,409,304,203,76,0.7125424,keyboard,3,
146,1030,244,64,46,0.4170716,cup,4,
146,545,59,207,117,0.5596279,tv,5,
146,430,314,334,169,0.7634943,laptop,6,entrance
146,780,447,123,196,0.60276693,backpack,9,entrance
147,472,194,46,89,0.90002024,cell phone,1,entrance
147,539,328,33,53,0.81316364,mouse,2,entrance
147,409,304,203,76,0.717553,keyboard,3,
147,1030,244,64,46,0.460665,cup,4,
147,545,59,207,117,0.5905415,tv,5,
147,430,313,334,169,0.73599577,laptop,6,entrance
147,778,447,124,196,0.61839366,backpack,9,entrance
148,472,194,46,89,0.90052605,cell phone,1,entrance
148,539,328,33,53,0.8101544,mouse,2,entrance
148,409,304,203,76,0.702906,keyboard,3,
148,1030,244,64,46,0.4071237,cup,4,
148,545,59,207,116,0.57013476,tv,5,
148,430,314,334,169,0.7969524,laptop,6,entrance
148,777,448,121,193,0.62756854,backpack,9,entrance
149,472,194,46,89,0.897638,cell phone,1,entrance
149,539,328,33,53,0.824751,mouse,2,entrance
149,409,304,203,76,0.7199229,keyboard,3,
149,1030,244,64,46,0.41285974,cup,4,
149,545,58,207,116,0.59536,tv,5,
149,430,314,334,170,0.76891017,laptop,6,entrance
149,777,448,119,193,0.6400075,backpack,9,entrance
150,472,194,46,89,0.8986557,cell phone,1,entrance
150,539,328,33,53,0.82551104,mouse,2,entrance
150,409,304,203,76,0.71307725,keyboard,3,
150,1030,244,64,46,0.41122136,cup,4,
150,545,58,207,116,0.5931018,tv,5,
150,430,314,334,169,0.7791597,laptop,6,entrance
150,778,448,121,192,0.6465255,backpack,9,entrance
151,472,194,46,89,0.9032055,cell phone,1,entrance
151,539,328,33,53,0.82164866,mouse,2,entrance
151,409,304,203,76,0.7097661,keyboard,3,
151,1030,244,64,46,0.40154982,cup,4,
151,545,59,207,117,0.59829706,tv,5,
151,430,314,335,169,0.77593863,laptop,6,entrance
151,779,447,124,192,0.63649565,backpack,9,entrance
152,472,194,46,89,0.9031296,cell phone,1,entrance
152,539,328,33,53,0.8240853,mouse,2,entrance
152,409,304,203,76,0.71974725,keyboard,3,
152,1030,244,64,46,0.38099158,cup,4,
152,545,58,206,116,0.62942135,tv,5,
152,430,314,335,169,0.7405111,laptop,6,entrance
152,781,448,128,191,0.5618902,backpack,9,entrance
153,472,194,46,89,0.90405405,cell phone,1,entrance
153,539,328,33,53,0.8244904,mouse,2,entrance
153,409,304,203,76,0.7104366,keyboard,3,
153,1030,244,64,46,0.435531,cup,4,
153,545,58,206,116,0.59742594,tv,5,
153,430,313,335,169,0.75144804,laptop,6,entrance
153,778,456,120,175,0.446377,backpack,9,entrance
154,472,194,46,90,0.90407974,cell phone,1,entrance
154,539,328,33,53,0.8207038,mouse,2,entrance
154,409,304,203,76,0.73796135,keyboard,3,
154,1030,244,64,46,0.40700173,cup,4,
154,545,58,206,116,0.59159243,tv,5,
154,430,313,335,169,0.7529089,laptop,6,entrance
154,780,450,126,186,0.29244107,backpack,9,entrance
155,472,194,46,90,0.9034347,cell phone,1,entrance
155,539,328,33,53,0.82221943,mouse,2,entrance
155,409,304,203,76,0.73382056,keyboard,3,
155,1030,244,64,46,0.45044225,cup,4,
155,546,61,207,121,0.6265078,tv,5,
155,430,313,334,168,0.74787253,laptop,6,entrance
155,781,448,129,188,0.3368637,backpack,9,entrance
156,472,194,46,90,0.9053174,cell phone,1,entrance
156,539,328,33,53,0.835677,mouse,2,entrance
156,409,304,203,76,0.7207969,keyboard,3,
156,1030,244,64,46,0.5212832,cup,4,
156,546,62,207,123,0.63979787,tv,5,
156,430,314,333,168,0.77311754,laptop,6,entrance
156,781,447,128,189,0.27619487,backpack,9,entrance
157,472,194,46,90,0.90668523,cell phone,1,entrance
157,539,328,33,53,0.80959547,mouse,2,entrance
157,409,304,203,76,0.7165531,keyboard,3,
157,1030,244,64,46,0.48202834,cup,4,
157,546,62,207,123,0.6402299,tv,5,
157,430,314,333,168,0.70447,laptop,6,entrance
157,779,452,121,179,0.4125865,backpack,9,entrance
158,472,194,46,90,0.9067919,cell phone,1,entrance
158,539,328,33,53,0.81716347,mouse,2,entrance
158,409,304,203,77,0.70412695,keyboard,3,
158,1030,244,64,46,0.5128901,cup,4,
158,546,62,207,123,0.63112056,tv,5,
158,430,314,332,168,0.76135516,laptop,6,entrance
158,778,452,118,178,0.46522784,backpack,9,entrance
159,472,194,46,90,0.9061409,cell phone,1,entrance
159,539,328,33,53,0.83060104,mouse,2,entrance
159,409,304,202,77,0.70372385,keyboard,3,
159,1030,244,64,46,0.5105519,cup,4,
159,546,62,208,124,0.6333244,tv,5,
159,430,314,332,168,0.7611541,laptop,6,entrance
159,777,449,116,186,0.5598812,backpack,9,entrance
160,472,194,46,90,0.90766525,cell phone,1,entrance
160,539,328,33,53,0.8296039,mouse,2,entrance
160,409,304,202,77,0.70476437,keyboard,3,
160,1030,244,64,46,0.5008376,cup,4,
160,546,62,208,124,0.642583,tv,5,
160,430,314,332,168,0.7801297,laptop,6,entrance
160,777,449,116,186,0.53779435,backpack,9,entrance
161,472,194,46,90,0.9075513,cell phone,1,entrance
161,539,328,33,53,0.8268966,mouse,2,entrance
161,409,304,202,77,0.7015942,keyboard,3,
161,1030,244,64,46,0.50773644,cup,4,
161,546,62,208,124,0.64127713,tv,5,
161,430,314,332,168,0.8129298,laptop,6,entrance
161,777,448,115,188,0.48220024,backpack,9,entrance
162,472,194,46,90,0.9071949,cell phone,1,entrance
162,539,328,33,53,0.82886094,mouse,2,entrance
162,409,304,202,77,0.71319693,keyboard,3,
162,1030,244,64,46,0.5151848,cup,4,
162,546,62,208,124,0.63642484,tv,5,
162,430,314,332,168,0.8076925,laptop,6,entrance
162,777,448,115,189,0.48781618,backpack,9,entrance
163,472,194,46,90,0.9078858,cell phone,1,entrance
163,539,328,33,53,0.8347202,mouse,2,entrance
163,409,304,202,77,0.7153826,keyboard,3,
163,1030,244,64,46,0.49831808,cup,4,
163,546,62,208,124,0.64101607,tv,5,
163,430,314,332,168,0.78225154,laptop,6,entrance
